Date,Open,High,Low,Close,Adj Close,Volume
2024-04-10,220.830002,220.830002,220.830002,220.830002,220.799698,0
2024-04-11,222.580002,222.580002,222.580002,222.580002,222.549469,0
2024-04-12,221.490005,221.490005,221.490005,221.490005,221.459610,0
2024-04-15,218.059998,218.059998,218.059998,218.059998,218.030075,0
2024-04-16,215.360001,215.360001,215.360001,215.360001,215.330444,0
2024-04-17,214.910004,214.910004,214.910004,214.910004,214.880508,0
2024-04-18,216.279999,216.279999,216.279999,216.279999,216.250320,0
2024-04-19,213.929993,213.929993,213.929993,213.929993,213.900635,0
2024-04-22,217.779999,217.779999,217.779999,217.779999,217.750122,0
2024-04-23,219.369995,219.369995,219.369995,219.369995,219.339890,0
2024-04-24,221.889999,221.889999,221.889999,221.889999,221.859558,0
2024-04-25,220.619995,220.619995,220.619995,220.619995,220.589722,0
2024-04-26,222.869995,222.869995,222.869995,222.869995,222.839417,0
2024-04-29,224.839996,224.839996,224.839996,224.839996,224.809143,0
2024-04-30,224.449997,224.449997,224.449997,224.449997,224.419205,0
2024-05-01,null,null,null,null,null,null
2024-05-02,226.270004,226.270004,226.270004,226.270004,226.238953,0
2024-05-03,226.869995,226.869995,226.869995,226.869995,226.838867,0
2024-05-07,229.229996,229.229996,229.229996,229.229996,229.198547,0
2024-05-08,228.259995,228.259995,228.259995,228.259995,228.228668,0
2024-05-09,228.960007,228.960007,228.960007,228.960007,228.928589,0
2024-05-10,228.830002,228.830002,228.830002,228.830002,228.798599,0
2024-05-13,230.929993,230.929993,230.929993,230.929993,230.898300,0
2024-05-14,230.190002,230.190002,230.190002,230.190002,230.158417,0
2024-05-15,230.440002,230.440002,230.440002,230.440002,230.408386,0
2024-05-16,231.830002,231.830002,231.830002,231.830002,231.798187,0
2024-05-17,231.779999,231.779999,231.779999,231.779999,231.748199,0
2024-05-20,231.369995,231.369995,231.369995,231.369995,231.338242,0
2024-05-21,228.449997,228.449997,228.449997,228.449997,228.418655,0
2024-05-22,228.860001,228.860001,228.860001,228.860001,228.828598,0
2024-05-23,229.710007,229.710007,229.710007,229.710007,229.678482,0
2024-05-24,227.639999,227.639999,227.639999,227.639999,227.608765,0
2024-05-28,228.639999,228.639999,228.639999,228.639999,228.608627,0
2024-05-29,225.500000,225.500000,225.500000,225.500000,225.469055,0
2024-05-30,224.110001,224.110001,224.110001,224.110001,224.079254,0
2024-05-31,222.679993,222.679993,222.679993,222.679993,222.649445,0
2024-06-03,227.619995,227.619995,227.619995,227.619995,227.588760,0
2024-06-04,224.940002,224.940002,224.940002,224.940002,224.909134,0
2024-06-05,227.320007,227.320007,227.320007,227.320007,227.288818,0
2024-06-06,229.580002,229.580002,229.580002,229.580002,229.548508,0
2024-06-07,229.270004,229.270004,229.270004,229.270004,229.238541,0
2024-06-10,229.229996,229.229996,229.229996,229.229996,229.198547,0
2024-06-11,227.600006,227.600006,227.600006,227.600006,227.568771,0
2024-06-12,227.360001,227.360001,227.360001,227.360001,227.328812,0
2024-06-13,229.699997,229.699997,229.699997,229.699997,229.668472,0
2024-06-14,231.089996,231.089996,231.089996,231.089996,231.058289,0
2024-06-17,231.259995,231.259995,231.259995,231.259995,231.228256,0
2024-06-18,231.339996,231.339996,231.339996,231.339996,231.308258,0
2024-06-19,234.029999,234.029999,234.029999,234.029999,233.997894,0
2024-06-20,234.250000,234.250000,234.250000,234.250000,234.217865,0
2024-06-21,233.740005,233.740005,233.740005,233.740005,233.707932,0
2024-06-24,232.529999,232.529999,232.529999,232.529999,232.498093,0
2024-06-25,233.520004,233.520004,233.520004,233.520004,233.487961,0
2024-06-26,234.139999,234.139999,234.139999,234.139999,234.107880,0
2024-06-27,233.960007,233.960007,233.960007,233.960007,233.927902,0
2024-06-28,233.020004,233.020004,233.020004,233.020004,232.988037,0
2024-07-01,232.929993,232.929993,232.929993,232.929993,232.898026,0
2024-07-02,232.649994,232.649994,232.649994,232.649994,232.618073,0
2024-07-03,234.479996,234.479996,234.479996,234.479996,234.447830,0
2024-07-04,235.350006,235.350006,235.350006,235.350006,235.317719,0
2024-07-05,233.720001,233.720001,233.720001,233.720001,233.687927,0
2024-07-08,233.779999,233.779999,233.779999,233.779999,233.747925,0
2024-07-09,234.699997,234.699997,234.699997,234.699997,234.667801,0
2024-07-10,233.979996,233.979996,233.979996,233.979996,233.947891,0
2024-07-11,235.490005,235.490005,235.490005,235.490005,235.457687,0
2024-07-12,235.130005,235.130005,235.130005,235.130005,235.097748,0
2024-07-15,233.960007,233.960007,233.960007,233.960007,233.927902,0
2024-07-16,233.009995,233.009995,233.009995,233.009995,232.978027,0
2024-07-17,231.850006,231.850006,231.850006,231.850006,231.818192,0
2024-07-18,231.860001,231.860001,231.860001,231.860001,231.828186,0
2024-07-19,229.690002,229.690002,229.690002,229.690002,229.658493,0
2024-07-22,229.070007,229.070007,229.070007,229.070007,229.038574,0
2024-07-23,229.610001,229.610001,229.610001,229.610001,229.578491,0
2024-07-24,227.300003,227.300003,227.300003,227.300003,227.268814,0
2024-07-25,224.029999,224.029999,224.029999,224.029999,223.999252,0
2024-07-26,225.300003,225.300003,225.300003,225.300003,225.269089,0
2024-07-29,225.750000,225.750000,225.750000,225.750000,225.719025,0
2024-07-30,224.449997,224.449997,224.449997,224.449997,224.419205,0
2024-07-31,227.410004,227.410004,227.410004,227.410004,227.378799,0
2024-08-01,229.050003,229.050003,229.050003,229.050003,229.050003,0
2024-08-02,224.729996,224.729996,224.729996,224.729996,224.729996,0
2024-08-05,216.880005,216.880005,216.880005,216.880005,216.880005,0
2024-08-06,220.309998,220.309998,220.309998,220.309998,220.309998,0
2024-08-07,224.300003,224.300003,224.300003,224.300003,224.300003,0
2024-08-08,224.380005,224.380005,224.380005,224.380005,224.380005,0
2024-08-09,226.039993,226.039993,226.039993,226.039993,226.039993,0
2024-08-12,226.649994,226.649994,226.649994,226.649994,226.649994,0
2024-08-13,226.000000,226.000000,226.000000,226.000000,226.000000,0
2024-08-14,226.240005,226.240005,226.240005,226.240005,226.240005,0
2024-08-15,225.509995,225.509995,225.509995,225.509995,225.509995,0
2024-08-16,228.869995,228.869995,228.869995,228.869995,228.869995,0
2024-08-19,229.360001,229.360001,229.360001,229.360001,229.360001,0
