Date,Open,High,Low,Close,Adj Close,Volume
2023-11-09,167.800003,167.800003,167.800003,167.800003,167.788635,0
2023-11-10,167.800003,167.800003,167.800003,167.800003,167.788635,0
2023-11-13,168.199997,168.199997,168.199997,168.199997,168.188614,0
2023-11-14,168.899994,168.899994,168.899994,168.899994,168.888565,0
2023-11-15,170.699997,170.699997,170.699997,170.699997,170.688446,0
2023-11-16,170.500000,170.500000,170.500000,170.500000,170.488449,0
2023-11-17,171.000000,171.000000,171.000000,171.000000,170.988419,0
2023-11-20,170.800003,170.800003,170.800003,170.800003,170.788437,0
2023-11-21,170.399994,170.399994,170.399994,170.399994,170.388458,0
2023-11-22,171.600006,171.600006,171.600006,171.600006,171.588394,0
2023-11-23,171.000000,171.000000,171.000000,171.000000,170.988419,0
2023-11-24,170.300003,170.300003,170.300003,170.300003,170.288467,0
2023-11-27,169.899994,169.899994,169.899994,169.899994,169.888489,0
2023-11-28,169.199997,169.199997,169.199997,169.199997,169.188538,0
2023-11-29,170.000000,170.000000,170.000000,170.000000,169.988495,0
2023-11-30,170.199997,170.199997,170.199997,170.199997,170.188477,0
2023-12-01,170.500000,170.500000,170.500000,170.500000,170.488449,0
2023-12-04,170.600006,170.600006,170.600006,170.600006,170.588455,0
2023-12-05,170.100006,170.100006,170.100006,170.100006,170.088486,0
2023-12-06,171.800003,171.800003,171.800003,171.800003,171.788376,0
2023-12-07,171.699997,171.699997,171.699997,171.699997,171.688370,0
2023-12-08,172.699997,172.699997,172.699997,172.699997,172.688309,0
2023-12-11,172.800003,172.800003,172.800003,172.800003,172.788300,0
2023-12-12,173.699997,173.699997,173.699997,173.699997,173.688232,0
2023-12-13,174.699997,174.699997,174.699997,174.699997,174.688171,0
2023-12-14,175.100006,175.100006,175.100006,175.100006,175.088150,0
2023-12-15,175.100006,175.100006,175.100006,175.100006,175.088150,0
2023-12-18,176.000000,176.000000,176.000000,176.000000,175.988083,0
2023-12-19,175.800003,175.800003,175.800003,175.800003,175.788101,0
2023-12-20,177.199997,177.199997,177.199997,177.199997,177.188004,0
2023-12-21,176.399994,176.399994,176.399994,176.399994,176.388046,0
2023-12-22,176.000000,176.000000,176.000000,176.000000,175.988083,0
2023-12-27,177.000000,177.000000,177.000000,177.000000,176.988022,0
2023-12-28,177.699997,177.699997,177.699997,177.699997,177.687958,0
2023-12-29,178.000000,178.000000,178.000000,178.000000,177.987946,0
2024-01-02,177.800003,177.800003,177.800003,177.800003,177.787964,0
2024-01-03,176.100006,176.100006,176.100006,176.100006,176.088089,0
2024-01-04,175.300003,175.300003,175.300003,175.300003,175.288132,0
2024-01-05,174.899994,174.899994,174.899994,174.899994,174.888153,0
2024-01-08,175.199997,175.199997,175.199997,175.199997,175.188141,0
2024-01-09,175.899994,175.899994,175.899994,175.899994,175.888077,0
2024-01-10,176.500000,176.500000,176.500000,176.500000,176.488052,0
2024-01-11,177.100006,177.100006,177.100006,177.100006,177.088013,0
2024-01-12,177.100006,177.100006,177.100006,177.100006,177.088013,0
2024-01-15,177.399994,177.399994,177.399994,177.399994,177.387985,0
2024-01-16,177.000000,177.000000,177.000000,177.000000,176.988022,0
2024-01-17,175.300003,175.300003,175.300003,175.300003,175.288132,0
2024-01-18,176.000000,176.000000,176.000000,176.000000,175.988083,0
2024-01-19,177.300003,177.300003,177.300003,177.300003,177.287994,0
2024-01-22,179.000000,179.000000,179.000000,179.000000,178.987885,0
2024-01-23,179.100006,179.100006,179.100006,179.100006,179.087875,0
2024-01-24,179.600006,179.600006,179.600006,179.600006,179.587845,0
2024-01-25,179.899994,179.899994,179.899994,179.899994,179.887817,0
2024-01-26,179.800003,179.800003,179.800003,179.800003,179.787827,0
2024-01-29,181.000000,181.000000,181.000000,181.000000,180.987747,0
2024-01-30,182.199997,182.199997,182.199997,182.199997,182.187653,0
2024-01-31,180.500000,180.500000,180.500000,180.500000,180.487778,0
2024-02-01,180.600006,180.600006,180.600006,180.600006,180.587784,0
2024-02-02,182.000000,182.000000,182.000000,182.000000,181.987671,0
2024-02-05,184.199997,184.199997,184.199997,184.199997,184.187531,0
2024-02-06,183.600006,183.600006,183.600006,183.600006,183.587570,0
2024-02-07,183.800003,183.800003,183.800003,183.800003,183.787552,0
2024-02-08,184.699997,184.699997,184.699997,184.699997,184.687485,0
2024-02-09,184.800003,184.800003,184.800003,184.800003,184.787491,0
2024-02-12,185.500000,185.500000,185.500000,185.500000,185.487442,0
2024-02-13,183.699997,183.699997,183.699997,183.699997,183.687561,0
2024-02-14,185.000000,185.000000,185.000000,185.000000,184.987473,0
2024-02-15,186.000000,186.000000,186.000000,186.000000,185.987411,0
2024-02-16,186.399994,186.399994,186.399994,186.399994,186.387375,0
2024-02-19,186.199997,186.199997,186.199997,186.199997,186.187393,0
2024-02-20,184.800003,184.800003,184.800003,184.800003,184.787491,0
2024-02-21,184.699997,184.699997,184.699997,184.699997,184.687485,0
2024-02-22,187.699997,187.699997,187.699997,187.699997,187.687286,0
2024-02-23,188.000000,188.000000,188.000000,188.000000,187.987274,0
2024-02-26,187.800003,187.800003,187.800003,187.800003,187.787292,0
2024-02-27,187.399994,187.399994,187.399994,187.399994,187.387299,0
2024-02-28,187.300003,187.300003,187.300003,187.300003,187.287323,0
2024-02-29,188.100006,188.100006,188.100006,188.100006,188.087265,0
2024-03-01,189.199997,189.199997,189.199997,189.199997,189.187180,0
2024-03-04,189.100006,189.100006,189.100006,189.100006,189.087204,0
2024-03-05,187.899994,187.899994,187.899994,187.899994,187.887268,0
2024-03-06,188.199997,188.199997,188.199997,188.199997,188.187256,0
2024-03-07,189.100006,189.100006,189.100006,189.100006,189.087204,0
2024-03-08,189.100006,189.100006,189.100006,189.100006,189.087204,0
2024-03-11,187.500000,187.500000,187.500000,187.500000,187.487305,0
2024-03-12,189.600006,189.600006,189.600006,189.600006,189.587173,0
2024-03-13,189.500000,189.500000,189.500000,189.500000,189.487167,0
2024-03-14,189.600006,189.600006,189.600006,189.600006,189.587173,0
2024-03-15,189.100006,189.100006,189.100006,189.100006,189.087204,0
2024-03-18,190.300003,190.300003,190.300003,190.300003,190.287125,0
2024-03-19,189.600006,189.600006,189.600006,189.600006,189.587173,0
2024-03-20,190.699997,190.699997,190.699997,190.699997,190.687088,0
2024-03-21,193.699997,193.699997,193.699997,193.699997,193.686874,0
2024-03-22,194.199997,194.199997,194.199997,194.199997,194.186844,0
2024-03-25,193.399994,193.399994,193.399994,193.399994,193.386902,0
2024-03-26,193.899994,193.899994,193.899994,193.899994,193.886871,0
2024-03-27,193.699997,193.699997,193.699997,193.699997,193.686874,0
2024-03-28,194.399994,194.399994,194.399994,194.399994,194.386826,0
2024-04-02,193.500000,193.500000,193.500000,193.500000,193.486893,0
2024-04-03,193.199997,193.199997,193.199997,193.199997,193.186920,0
2024-04-04,193.800003,193.800003,193.800003,193.800003,193.786880,0
2024-04-05,192.399994,192.399994,192.399994,192.399994,192.386963,0
2024-04-08,191.600006,191.600006,191.600006,191.600006,191.600006,0
2024-04-09,191.100006,191.100006,191.100006,191.100006,191.100006,0
2024-04-10,191.100006,191.100006,191.100006,191.100006,191.100006,0
2024-04-11,191.399994,191.399994,191.399994,191.399994,191.399994,0
2024-04-12,192.600006,192.600006,192.600006,192.600006,192.600006,0
2024-04-15,192.100006,192.100006,192.100006,192.100006,192.100006,0
2024-04-16,188.199997,188.199997,188.199997,188.199997,188.199997,0
2024-04-17,188.399994,188.399994,188.399994,188.399994,188.399994,0
2024-04-18,187.699997,187.699997,187.699997,187.699997,187.699997,0
2024-04-19,186.600006,186.600006,186.600006,186.600006,186.600006,0
2024-04-22,188.699997,188.699997,188.699997,188.699997,188.699997,0
2024-04-23,188.899994,188.899994,188.899994,188.899994,188.899994,0
2024-04-24,190.100006,190.100006,190.100006,190.100006,190.100006,0
2024-04-25,186.500000,186.500000,186.500000,186.500000,186.500000,0
2024-04-26,189.300003,189.300003,189.300003,189.300003,189.300003,0
2024-04-29,189.600006,189.600006,189.600006,189.600006,189.600006,0
2024-04-30,189.500000,189.500000,189.500000,189.500000,189.500000,0
2024-05-01,187.500000,187.500000,187.500000,187.500000,187.500000,0
2024-05-02,188.100006,188.100006,188.100006,188.100006,188.100006,0
2024-05-03,190.399994,190.399994,190.399994,190.399994,190.399994,0
2024-05-07,192.399994,192.399994,192.399994,192.399994,192.399994,0
2024-05-08,193.100006,193.100006,193.100006,193.100006,193.100006,0
2024-05-09,193.199997,193.199997,193.199997,193.199997,193.199997,0
2024-05-10,194.399994,194.399994,194.399994,194.399994,194.399994,0
2024-05-13,193.800003,193.800003,193.800003,193.800003,193.800003,0
2024-05-14,193.399994,193.399994,193.399994,193.399994,193.399994,0
2024-05-15,194.300003,194.300003,194.300003,194.300003,194.300003,0
2024-05-16,195.399994,195.399994,195.399994,195.399994,195.399994,0
2024-05-17,194.600006,194.600006,194.600006,194.600006,194.600006,0
2024-05-20,194.899994,194.899994,194.899994,194.899994,194.899994,0
2024-05-21,194.199997,194.199997,194.199997,194.199997,194.199997,0
2024-05-22,194.000000,194.000000,194.000000,194.000000,194.000000,0
2024-05-23,194.000000,194.000000,194.000000,194.000000,194.000000,0
2024-05-24,192.899994,192.899994,192.899994,192.899994,192.899994,0
2024-05-28,192.899994,192.899994,192.899994,192.899994,192.899994,0
2024-05-29,192.000000,192.000000,192.000000,192.000000,192.000000,0
2024-05-30,191.500000,191.500000,191.500000,191.500000,191.500000,0
2024-05-31,191.100006,191.100006,191.100006,191.100006,191.100006,0
2024-06-03,192.800003,192.800003,192.800003,192.800003,192.800003,0
2024-06-04,191.899994,191.899994,191.899994,191.899994,191.899994,0
2024-06-05,192.600006,192.600006,192.600006,192.600006,192.600006,0
2024-06-06,194.199997,194.199997,194.199997,194.199997,194.199997,0
2024-06-07,194.699997,194.699997,194.699997,194.699997,194.699997,0
2024-06-10,194.199997,194.199997,194.199997,194.199997,194.199997,0
2024-06-11,193.800003,193.800003,193.800003,193.800003,193.800003,0
2024-06-12,195.199997,195.199997,195.199997,195.199997,195.199997,0
2024-06-13,195.300003,195.300003,195.300003,195.300003,195.300003,0
2024-06-14,196.100006,196.100006,196.100006,196.100006,196.100006,0
2024-06-17,195.800003,195.800003,195.800003,195.800003,195.800003,0
2024-06-18,197.199997,197.199997,197.199997,197.199997,197.199997,0
2024-06-19,197.399994,197.399994,197.399994,197.399994,197.399994,0
2024-06-20,198.600006,198.600006,198.600006,198.600006,198.600006,0
2024-06-21,197.899994,197.899994,197.899994,197.899994,197.899994,0
2024-06-24,197.899994,197.899994,197.899994,197.899994,197.899994,0
2024-06-25,197.300003,197.300003,197.300003,197.300003,197.300003,0
2024-06-26,198.199997,198.199997,198.199997,198.199997,198.199997,0
2024-06-27,198.300003,198.300003,198.300003,198.300003,198.300003,0
2024-06-28,199.399994,199.399994,199.399994,199.399994,199.399994,0
2024-07-01,198.000000,198.000000,198.000000,198.000000,198.000000,0
2024-07-02,198.100006,198.100006,198.100006,198.100006,198.100006,0
2024-07-03,198.699997,198.699997,198.699997,198.699997,198.699997,0
2024-07-04,199.600006,199.600006,199.600006,199.600006,199.600006,0
2024-07-05,199.199997,199.199997,199.199997,199.199997,199.199997,0
2024-07-08,199.600006,199.600006,199.600006,199.600006,199.600006,0
2024-07-09,200.000000,200.000000,200.000000,200.000000,200.000000,0
2024-07-10,200.100006,200.100006,200.100006,200.100006,200.100006,0
2024-07-11,200.800003,200.800003,200.800003,200.800003,200.800003,0
2024-07-12,199.300003,199.300003,199.300003,199.300003,199.300003,0
2024-07-15,199.699997,199.699997,199.699997,199.699997,199.699997,0
2024-07-16,200.399994,200.399994,200.399994,200.399994,200.399994,0
2024-07-17,198.699997,198.699997,198.699997,198.699997,198.699997,0
2024-07-18,198.899994,198.899994,198.899994,198.899994,198.899994,0
2024-07-19,197.399994,197.399994,197.399994,197.399994,197.399994,0
2024-07-22,197.300003,197.300003,197.300003,197.300003,197.300003,0
2024-07-23,198.300003,198.300003,198.300003,198.300003,198.300003,0
2024-07-24,195.699997,195.699997,195.699997,195.699997,195.699997,0
2024-07-25,193.699997,193.699997,193.699997,193.699997,193.699997,0
2024-07-26,194.699997,194.699997,194.699997,194.699997,194.699997,0
2024-07-29,196.399994,196.399994,196.399994,196.399994,196.399994,0
2024-07-30,196.300003,196.300003,196.300003,196.300003,196.300003,0
2024-07-31,197.899994,197.899994,197.899994,197.899994,197.899994,0
2024-08-01,199.000000,199.000000,199.000000,199.000000,199.000000,0
2024-08-02,192.100006,192.100006,192.100006,192.100006,192.100006,0
2024-08-05,185.399994,185.399994,185.399994,185.399994,185.399994,0
2024-08-06,189.399994,189.399994,189.399994,189.399994,189.399994,0
2024-08-07,192.600006,192.600006,192.600006,192.600006,192.600006,0
2024-08-08,190.800003,190.800003,190.800003,190.800003,190.800003,0
2024-08-09,192.000000,192.000000,192.000000,192.000000,192.000000,0
2024-08-12,192.300003,192.300003,192.300003,192.300003,192.300003,0
2024-08-13,193.800003,193.800003,193.800003,193.800003,193.800003,0
2024-08-14,194.800003,194.800003,194.800003,194.800003,194.800003,0
2024-08-15,197.500000,197.500000,197.500000,197.500000,197.500000,0
2024-08-16,198.000000,198.000000,198.000000,198.000000,198.000000,0
2024-08-19,null,null,null,null,null,null
