Date,Open,High,Low,Close,Adj Close,Volume
2024-04-19,377.399994,377.399994,377.399994,377.399994,377.299744,0
2024-04-22,383.700012,383.700012,383.700012,383.700012,383.598083,0
2024-04-23,388.100006,388.100006,388.100006,388.100006,387.996918,0
2024-04-24,387.399994,387.399994,387.399994,387.399994,387.297089,0
2024-04-25,381.500000,381.500000,381.500000,381.500000,381.398651,0
2024-04-26,383.700012,383.700012,383.700012,383.700012,383.598083,0
2024-04-29,385.399994,385.399994,385.399994,385.399994,385.297607,0
2024-04-30,384.299988,384.299988,384.299988,384.299988,384.197906,0
2024-05-01,380.899994,380.899994,380.899994,380.899994,380.798798,0
2024-05-02,381.299988,381.299988,381.299988,381.299988,381.198700,0
2024-05-03,381.899994,381.899994,381.899994,381.899994,381.798553,0
2024-05-07,389.000000,389.000000,389.000000,389.000000,388.896667,0
2024-05-08,393.399994,393.399994,393.399994,393.399994,393.295471,0
2024-05-09,393.899994,393.899994,393.899994,393.899994,393.795349,0
2024-05-10,397.700012,397.700012,397.700012,397.700012,397.594360,0
2024-05-13,397.700012,397.700012,397.700012,397.700012,397.594360,0
2024-05-14,398.100006,398.100006,398.100006,398.100006,397.994263,0
2024-05-15,398.899994,398.899994,398.899994,398.899994,398.794037,0
2024-05-16,400.399994,400.399994,400.399994,400.399994,400.293610,0
2024-05-17,397.899994,397.899994,397.899994,397.899994,397.794281,0
2024-05-20,399.399994,399.399994,399.399994,399.399994,399.293884,0
2024-05-21,397.399994,397.399994,397.399994,397.399994,397.294434,0
2024-05-22,395.299988,395.299988,395.299988,395.299988,395.194977,0
2024-05-23,397.500000,397.500000,397.500000,397.500000,397.394409,0
2024-05-24,394.600006,394.600006,394.600006,394.600006,394.495178,0
2024-05-28,396.500000,396.500000,396.500000,396.500000,396.394653,0
2024-05-29,392.000000,392.000000,392.000000,392.000000,391.895874,0
2024-05-30,391.500000,391.500000,391.500000,391.500000,391.395996,0
2024-05-31,394.399994,394.399994,394.399994,394.399994,394.295227,0
2024-06-03,396.500000,396.500000,396.500000,396.500000,396.394653,0
2024-06-04,393.500000,393.500000,393.500000,393.500000,393.395477,0
2024-06-05,396.799988,396.799988,396.799988,396.799988,396.694580,0
2024-06-06,401.100006,401.100006,401.100006,401.100006,400.993439,0
2024-06-07,399.200012,399.200012,399.200012,399.200012,399.093964,0
2024-06-10,394.200012,394.200012,394.200012,394.200012,394.095276,0
2024-06-11,391.799988,391.799988,391.799988,391.799988,391.695892,0
2024-06-12,392.399994,392.399994,392.399994,392.399994,392.295746,0
2024-06-13,392.600006,392.600006,392.600006,392.600006,392.495697,0
2024-06-14,384.299988,384.299988,384.299988,384.299988,384.197906,0
2024-06-17,385.700012,385.700012,385.700012,385.700012,385.597534,0
2024-06-18,388.600006,388.600006,388.600006,388.600006,388.496765,0
2024-06-19,388.600006,388.600006,388.600006,388.600006,388.496765,0
2024-06-20,390.500000,390.500000,390.500000,390.500000,390.396271,0
2024-06-21,389.899994,389.899994,389.899994,389.899994,389.796417,0
2024-06-24,392.299988,392.299988,392.299988,392.299988,392.195770,0
2024-06-25,390.799988,390.799988,390.799988,390.799988,390.696167,0
2024-06-26,390.200012,390.200012,390.200012,390.200012,390.096344,0
2024-06-27,388.799988,388.799988,388.799988,388.799988,388.696686,0
2024-06-28,389.100006,389.100006,389.100006,389.100006,388.996643,0
2024-07-01,390.399994,390.399994,390.399994,390.399994,390.296295,0
2024-07-02,386.799988,386.799988,386.799988,386.799988,386.697235,0
2024-07-03,391.399994,391.399994,391.399994,391.399994,391.296021,0
2024-07-04,392.700012,392.700012,392.700012,392.700012,392.595703,0
2024-07-05,393.700012,393.700012,393.700012,393.700012,393.595428,0
2024-07-08,391.700012,391.700012,391.700012,391.700012,391.595947,0
2024-07-09,389.500000,389.500000,389.500000,389.500000,389.396515,0
2024-07-10,389.100006,389.100006,389.100006,389.100006,388.996643,0
2024-07-11,390.799988,390.799988,390.799988,390.799988,390.696167,0
2024-07-12,391.899994,391.899994,391.899994,391.899994,391.795868,0
2024-07-15,393.600006,393.600006,393.600006,393.600006,393.495453,0
2024-07-16,388.500000,388.500000,388.500000,388.500000,388.396790,0
2024-07-17,385.600006,385.600006,385.600006,385.600006,385.497559,0
2024-07-18,388.399994,388.399994,388.399994,388.399994,388.296814,0
2024-07-19,384.399994,384.399994,384.399994,384.399994,384.297882,0
2024-07-22,387.899994,387.899994,387.899994,387.899994,387.796936,0
2024-07-23,390.000000,390.000000,390.000000,390.000000,389.896393,0
2024-07-24,385.700012,385.700012,385.700012,385.700012,385.597534,0
2024-07-25,379.899994,379.899994,379.899994,379.899994,379.799072,0
2024-07-26,384.100006,384.100006,384.100006,384.100006,383.997955,0
2024-07-29,386.299988,386.299988,386.299988,386.299988,386.197357,0
2024-07-30,385.899994,385.899994,385.899994,385.899994,385.797485,0
2024-07-31,390.000000,390.000000,390.000000,390.000000,389.896393,0
2024-08-01,378.299988,378.299988,378.299988,378.299988,378.299988,0
2024-08-02,369.700012,369.700012,369.700012,369.700012,369.700012,0
2024-08-05,360.899994,360.899994,360.899994,360.899994,360.899994,0
2024-08-06,363.899994,363.899994,363.899994,363.899994,363.899994,0
2024-08-07,369.399994,369.399994,369.399994,369.399994,369.399994,0
2024-08-08,367.500000,367.500000,367.500000,367.500000,367.500000,0
2024-08-09,370.799988,370.799988,370.799988,370.799988,370.799988,0
2024-08-12,370.500000,370.500000,370.500000,370.500000,370.500000,0
2024-08-13,368.299988,368.299988,368.299988,368.299988,368.299988,0
2024-08-14,373.799988,373.799988,373.799988,373.799988,373.799988,0
2024-08-15,374.299988,374.299988,374.299988,374.299988,374.299988,0
2024-08-16,377.600006,377.600006,377.600006,377.600006,377.600006,0
2024-08-19,379.100006,379.100006,379.100006,379.100006,379.100006,0
